year,age,cohort,female,race6,religion,dems,ftwelfare,ftpoor,ftaliens,ftyoung,pid7,trust,ideo7,inerrant,south,dempres
2004,29,2,1,1,1,1,60,70,15,40,1,2,4,0,0,0
2004,52,4,0,1,2,,40,70,50,50,3,2,3,1,0,0
2004,60,4,0,1,1,1,60,70,60,70,0,2,5,0,1,0
2004,80,6,0,1,1,1,70,60,40,85,0,1,5,1,0,0
2004,57,4,1,1,1,0,50,80,10,90,6,2,,0,1,0
2004,63,5,0,1,1,,70,70,50,70,3,1,,0,0,0
2004,61,4,1,4,1,,40,97,50,97,3,1,,0,1,0
2004,36,3,0,5,2,,60,85,60,70,3,1,,1,1,0
2004,23,2,0,5,4,1,40,65,60,70,0,2,4,0,0,0
2004,78,6,0,1,3,1,,,,,0,,4,2,0,0
2004,28,2,0,1,,1,97,97,40,50,2,1,1,,0,0
2004,26,2,1,1,1,0,50,50,50,60,5,2,,1,0,0
2004,35,3,0,2,4,1,97,97,97,97,2,1,3,1,0,0
2004,66,5,0,4,1,0,10,10,70,10,6,2,1,1,0,0
2004,50,4,1,1,1,1,60,97,0,97,0,2,5,2,0,0
2004,34,3,0,5,1,0,20,50,80,97,4,3,4,0,1,0
2004,60,4,0,2,1,0,50,85,15,60,5,1,2,1,1,0
2004,50,4,0,1,4,1,40,60,30,60,2,2,,1,0,0
2004,45,3,1,1,1,1,60,70,30,70,1,2,2,1,0,0
2004,54,4,0,1,1,1,50,50,0,40,0,2,,1,1,0
2004,42,3,1,,1,0,70,85,50,85,6,1,,0,1,0
2004,25,2,1,1,1,1,70,97,0,70,0,2,3,0,1,0
2004,31,3,1,1,1,0,60,60,50,85,5,1,1,1,0,0
2004,30,3,1,1,1,0,70,85,85,97,4,2,3,1,0,0
2004,41,3,1,1,1,1,50,97,60,60,2,2,2,1,0,0
2004,55,4,0,2,1,0,60,70,50,70,5,2,,0,0,0
2004,62,5,0,1,1,1,40,97,15,60,0,3,4,1,0,0
2004,74,5,1,1,1,1,60,60,50,70,2,1,3,1,0,0
2004,47,4,0,1,2,1,97,97,70,97,0,1,5,1,0,0
2004,41,3,1,1,2,1,30,85,30,70,2,2,3,0,0,0
2004,48,4,0,1,1,1,85,97,30,85,0,2,,0,0,0
2004,71,5,0,1,1,0,85,85,60,70,5,2,3,2,1,0
2004,38,3,0,2,1,0,,,,,5,,5,1,1,0
2004,39,3,0,1,1,1,40,70,30,60,0,2,5,1,0,0
2004,61,4,0,1,1,1,15,70,30,85,0,1,5,1,0,0
2004,73,5,1,1,1,0,60,70,30,85,6,1,3,1,0,0
2004,41,3,1,5,2,,50,85,50,85,3,1,,0,1,0
2004,41,3,0,5,2,1,,,,,0,,3,1,0,0
2004,41,3,0,2,1,0,50,85,70,50,5,1,,0,0,0
2004,24,2,1,1,4,1,,,,,2,,3,1,0,0
2004,28,2,1,1,1,0,97,97,97,97,6,1,1,1,0,0
2004,49,4,0,1,1,,25,55,30,55,3,1,4,1,0,0
2004,58,4,0,1,2,1,60,97,60,85,2,1,2,1,0,0
2004,27,2,0,1,1,1,60,85,40,70,0,1,6,0,1,0
2004,57,4,0,2,1,0,60,70,50,70,5,2,,0,1,0
2004,52,4,0,1,2,1,50,60,0,85,0,2,5,1,0,0
2004,54,4,0,2,1,0,97,97,85,85,6,1,,0,1,0
2004,35,3,1,1,1,,40,50,40,50,3,2,3,1,0,0
2004,53,4,1,1,4,1,50,50,40,50,1,2,5,1,0,0
2004,45,3,0,1,1,1,50,60,40,60,0,2,6,1,0,0
2004,19,2,1,2,1,0,50,70,,60,6,1,2,0,0,0
2004,37,3,0,5,2,1,50,50,60,60,1,1,4,1,1,0
2004,38,3,1,2,1,0,60,70,50,85,5,1,,0,0,0
2004,78,6,1,1,1,1,40,60,40,70,0,2,,0,0,0
2004,57,4,1,1,1,1,50,97,85,97,0,1,5,1,1,0
2004,55,4,1,4,1,1,60,70,40,70,2,2,3,0,1,0
2004,32,3,0,5,2,1,97,97,60,97,1,1,4,2,1,0
2004,24,2,0,3,4,1,60,70,50,70,2,1,1,2,0,0
2004,47,4,1,5,1,1,50,50,30,50,0,1,5,1,1,0
2004,46,4,0,1,1,1,40,60,70,70,1,1,5,0,0,0
2004,22,2,1,1,4,1,,,,,2,,0,2,0,0
2004,51,4,1,1,1,1,97,97,97,97,0,1,5,0,0,0
2004,39,3,0,2,1,1,85,97,85,85,2,1,3,0,0,0
2004,46,4,1,1,2,,15,70,15,40,3,1,,1,0,0
2004,38,3,0,2,1,1,50,50,50,50,2,1,5,1,1,0
2004,20,2,0,2,1,0,50,70,50,50,5,2,3,0,1,0
2004,53,4,0,1,2,0,70,70,60,70,6,1,0,2,0,0
2004,82,6,1,2,1,1,97,97,,70,2,1,,1,0,0
2004,33,3,0,1,1,,50,85,0,50,3,1,3,1,0,0
2004,62,5,1,1,4,0,60,60,,85,6,1,1,2,0,0
2004,72,5,1,1,2,,15,,0,70,3,2,,1,0,0
2004,44,3,0,1,2,1,50,50,40,50,2,2,,1,0,0
2004,76,5,0,1,4,0,85,85,85,85,6,2,1,2,1,0
2004,31,3,1,1,1,1,50,60,40,70,0,3,5,0,0,0
2004,24,2,1,3,1,1,70,80,40,80,1,1,4,1,0,0
2004,78,6,1,1,1,,50,85,50,60,3,1,,0,0,0
2004,70,5,1,2,1,0,40,65,15,75,6,1,,0,1,0
2004,28,2,0,1,4,0,50,70,20,70,5,2,,2,0,0
2004,70,5,1,1,1,0,85,97,30,85,6,1,,0,0,0
2004,69,5,0,1,1,,40,60,0,60,,2,3,0,0,0
2004,56,4,1,1,1,0,50,60,40,60,4,1,4,0,1,0
2004,32,3,1,1,2,,50,60,50,50,3,1,1,1,0,0
2004,35,3,1,1,1,1,40,85,40,85,0,2,6,0,0,0
2004,53,4,1,1,1,0,50,50,50,50,6,1,0,2,0,0
2004,79,6,0,1,1,0,40,50,0,50,4,2,3,0,0,0
2004,83,6,0,1,1,0,85,97,70,85,4,2,,0,1,0
2004,63,5,1,1,4,1,20,60,35,85,1,2,5,0,1,0
2004,28,2,0,2,1,,50,97,50,97,3,2,,0,0,0
2004,44,3,0,1,1,1,40,60,50,70,0,2,4,0,1,0
2004,38,3,1,1,2,1,50,85,40,40,2,2,2,1,0,0
2004,24,2,0,1,4,0,35,40,35,50,5,2,3,1,0,0
2004,41,3,0,2,1,0,60,60,50,60,5,1,,0,1,0
2004,46,4,0,1,1,1,,,,,0,,5,1,1,0
2004,39,3,1,1,4,0,,,,,5,,5,1,0,0
2004,62,5,1,2,1,0,85,85,40,97,6,1,3,1,0,0
2004,63,5,0,1,4,0,70,60,50,70,4,2,4,1,0,0
2004,33,3,0,1,2,0,,,,,4,,3,1,0,0
2004,54,4,0,1,4,0,97,50,50,97,5,2,1,2,0,0
2004,27,2,1,1,2,0,60,85,0,70,6,1,1,1,0,0
2004,27,2,0,4,4,1,30,40,15,40,1,2,4,2,0,0
2004,75,5,1,1,1,1,70,97,60,97,1,2,3,0,1,0
2004,42,3,1,5,2,1,15,,60,85,2,2,3,0,0,0
2004,88,6,1,2,1,0,85,,,0,6,3,5,0,1,0
2004,52,4,0,2,1,1,50,60,50,50,2,2,,0,1,0
2004,46,4,1,5,2,,97,97,97,97,3,,1,0,1,0
2004,25,2,1,1,2,1,40,55,40,65,2,2,,1,0,0
2004,49,4,1,1,1,0,97,97,60,85,4,2,,0,0,0
2004,58,4,1,2,1,1,70,97,0,97,2,2,4,0,1,0
2004,28,2,1,1,1,1,50,60,0,97,0,2,,1,1,0
2004,27,2,1,3,,1,50,70,50,85,1,1,3,2,1,0
2004,50,4,1,2,1,0,50,97,15,60,5,2,6,0,1,0
2004,74,5,0,1,1,1,40,75,15,85,0,1,5,0,0,0
2004,59,4,1,1,2,1,,70,40,70,2,1,3,1,0,0
2004,49,4,0,1,1,1,60,97,40,97,1,2,1,1,0,0
2004,41,3,1,1,2,,60,60,30,85,3,2,,1,0,0
2004,33,3,1,1,2,1,30,50,30,45,0,1,5,,0,0
2004,51,4,0,2,1,0,97,97,60,97,4,2,,0,1,0
2004,50,4,1,1,2,0,75,75,50,75,6,1,2,2,0,0
2004,72,5,1,1,1,1,40,85,0,85,0,2,6,0,0,0
2004,65,5,1,2,1,1,40,85,,50,2,1,,1,1,0
2004,55,4,1,1,2,1,60,70,40,85,2,2,,1,1,0
2004,51,4,1,1,1,1,85,97,70,97,2,1,5,0,0,0
2004,88,6,1,1,4,0,85,85,50,85,6,1,1,,0,0
2004,52,4,1,1,4,1,40,60,40,85,0,2,3,2,1,0
2004,48,4,0,1,4,1,60,75,55,45,2,1,3,1,1,0
2004,25,2,1,2,1,1,50,70,50,50,2,1,3,0,1,0
2004,62,5,0,1,1,0,25,75,0,75,4,2,,2,1,0
2004,34,3,1,1,1,1,70,70,40,70,2,1,3,0,0,0
2004,25,2,1,1,2,0,85,85,50,85,4,1,1,1,0,0
2004,77,5,0,2,1,0,70,60,60,65,5,1,0,0,0,0
2004,65,5,1,1,1,,,50,50,70,3,1,3,1,0,0
2004,48,4,1,5,2,0,60,70,50,85,5,1,2,1,0,0
2004,33,3,0,2,1,0,40,97,40,40,4,1,3,1,0,0
2004,58,4,1,,1,,,,,,3,1,,1,1,0
2004,46,4,1,1,1,1,,,,,0,,,0,0,0
2004,34,3,0,2,1,0,70,97,50,97,5,1,5,0,1,0
2004,55,4,1,1,4,1,50,80,70,60,2,1,2,2,0,0
2004,75,5,1,1,2,1,70,85,0,15,1,1,5,1,0,0
2004,24,2,0,1,4,1,,,,,2,,3,2,0,0
2004,73,5,0,2,1,0,,,,,6,,3,2,1,0
2004,65,5,1,1,1,0,70,85,15,85,6,1,2,2,0,0
2004,50,4,0,1,1,1,50,97,0,97,1,1,5,1,0,0
2004,63,5,1,1,1,1,60,97,60,97,0,2,,1,0,0
2004,24,2,1,5,1,,70,70,85,85,,3,,0,1,0
2004,52,4,0,1,3,0,30,50,70,40,6,1,1,2,0,0
2004,72,5,1,1,3,1,50,,50,70,2,1,,2,0,0
2004,31,3,1,2,2,0,40,70,50,70,5,1,3,1,0,0
2004,53,4,0,1,1,1,30,70,15,60,1,2,5,1,1,0
2004,51,4,1,1,4,0,70,85,60,70,6,1,2,,0,0
2004,26,2,1,5,2,0,,,,,5,,,1,0,0
2004,42,3,0,5,1,1,30,50,0,97,2,1,5,0,0,0
2004,29,2,1,5,2,0,50,50,50,50,6,2,3,0,0,0
2004,25,2,0,1,4,0,70,50,30,70,4,3,3,2,0,0
2004,58,4,1,1,1,1,50,50,15,97,0,2,5,0,1,0
2004,34,3,1,1,4,1,60,60,30,60,1,2,,2,1,0
2004,46,4,0,1,3,1,30,70,15,60,1,1,4,1,1,0
2004,64,5,1,1,1,0,50,60,0,85,6,1,3,1,0,0
2004,28,2,1,1,2,0,60,97,40,85,6,2,1,1,0,0
2004,57,4,1,2,1,0,,,,,6,,,0,1,0
2004,45,3,1,2,1,,40,97,30,30,3,2,6,0,0,0
2004,33,3,0,2,4,0,50,70,30,60,5,1,2,1,0,0
2004,39,3,0,1,2,1,30,50,15,70,1,1,5,1,0,0
2004,68,5,0,1,2,1,60,70,15,85,1,1,5,1,1,0
2004,76,5,0,1,2,0,85,85,30,85,6,1,3,2,0,0
2004,41,3,0,3,2,1,97,97,0,97,0,2,6,0,0,0
2004,23,2,1,5,2,0,40,50,50,70,5,2,2,1,0,0
2004,45,3,1,5,2,0,,,,,6,,,1,0,0
2004,28,2,1,1,4,0,85,85,60,85,4,1,,1,0,0
2004,66,5,0,5,2,1,,,,,1,,1,1,1,0
2004,57,4,1,3,1,1,,,,,0,,5,0,0,0
2004,64,5,0,1,4,1,60,70,30,60,1,2,,1,0,0
2004,48,4,1,2,1,0,50,70,70,70,6,2,3,1,1,0
2004,38,3,1,1,2,0,,,,,5,,4,1,0,0
2004,43,3,0,1,4,,40,70,40,40,3,2,3,1,0,0
2004,68,5,1,4,1,0,50,60,40,50,6,1,,0,0,0
2004,62,5,1,1,1,0,30,30,60,60,4,1,5,0,1,0
2004,32,3,0,1,2,0,0,30,0,85,4,1,4,1,0,0
2004,56,4,0,1,2,0,0,50,0,97,5,2,,0,1,0
2004,55,4,1,1,1,1,50,50,50,50,1,1,5,0,1,0
2004,58,4,1,1,1,1,30,50,0,60,1,1,5,0,0,0
2004,24,2,1,1,4,1,50,50,60,50,2,1,0,2,1,0
2004,26,2,0,4,1,0,85,85,40,97,4,2,3,0,0,0
2004,81,6,1,1,1,1,0,50,60,85,2,2,1,1,0,0
2004,33,3,0,1,1,0,60,85,60,85,4,1,3,1,1,0
2004,73,5,0,2,1,,0,0,75,97,,2,,0,1,0
2004,36,3,0,1,4,0,40,50,15,85,4,2,,2,0,0
2004,65,5,0,1,2,0,85,97,15,97,5,2,,0,1,0
2004,69,5,1,1,1,1,50,50,50,,0,3,5,0,0,0
2004,19,2,0,1,4,1,50,85,40,85,2,1,3,1,0,0
2004,67,5,0,1,1,1,60,85,,97,0,2,5,0,1,0
2004,40,3,0,1,4,1,40,70,0,85,0,2,5,0,0,0
2004,46,4,1,1,1,1,40,85,15,85,0,1,5,1,0,0
2004,35,3,1,2,1,0,50,97,70,85,5,1,,1,0,0
2004,23,2,1,2,1,0,97,97,40,50,5,2,,0,1,0
2004,79,6,1,1,3,0,60,97,0,85,6,1,3,1,0,0
2004,32,3,1,4,1,1,30,50,0,85,1,2,3,1,0,0
2004,58,4,1,1,2,0,40,60,30,70,5,2,3,1,0,0
2004,59,4,1,1,3,0,,,,,6,,1,,0,0
2004,53,4,1,1,1,0,50,50,50,60,5,1,2,1,0,0
2004,43,3,0,1,2,1,50,70,40,60,2,2,,1,0,0
2004,31,3,1,4,1,1,60,85,15,40,1,1,3,1,0,0
2004,32,3,1,3,2,1,60,70,40,97,2,2,1,2,0,0
2004,28,2,1,1,1,,60,60,40,40,3,2,3,1,1,0
2004,23,2,0,1,4,1,85,97,40,97,2,1,3,0,1,0
2004,35,3,0,1,1,1,50,50,70,75,1,2,5,1,1,0
2004,75,5,1,1,1,1,85,85,50,85,0,2,5,1,0,0
2004,22,2,0,1,2,1,40,85,40,40,0,2,5,1,0,0
2004,63,5,0,1,2,1,85,85,70,85,0,2,5,2,0,0
2004,25,2,0,1,1,1,30,97,15,97,0,2,,0,1,0
2004,39,3,1,5,2,0,50,97,50,97,4,1,3,0,1,0
2004,24,2,1,4,1,,60,60,97,85,3,2,,0,1,0
2004,24,2,0,1,2,1,,,,,2,1,1,1,1,0
2004,67,5,1,4,1,,50,50,15,50,,2,,0,0,0
2004,52,4,0,1,2,,40,50,15,60,3,1,,1,0,0
2004,56,4,0,1,4,1,50,50,50,80,2,2,3,2,0,0
2004,34,3,0,1,1,0,30,85,40,85,5,2,1,0,1,0
2004,54,4,1,1,2,1,15,70,0,60,0,2,5,1,0,0
2004,29,2,1,2,1,0,40,50,40,60,6,1,1,1,0,0
2004,56,4,1,1,2,0,70,70,50,85,6,2,1,1,0,0
2004,37,3,0,1,1,1,60,70,50,85,0,1,5,1,0,0
2004,46,4,0,1,2,0,70,90,30,85,5,1,3,1,0,0
2004,24,2,1,1,4,0,70,55,90,97,6,1,1,2,0,0
2004,35,3,1,1,1,,40,85,30,97,,2,2,2,0,0
2004,65,5,0,5,1,0,0,15,0,97,4,1,5,0,1,0
2004,20,2,1,5,2,0,50,60,50,60,5,1,2,2,0,0
2004,24,2,1,1,2,1,85,97,85,97,2,1,1,1,0,0
2004,35,3,1,1,3,0,60,50,60,97,6,1,1,2,0,0
2004,82,6,1,1,1,1,85,97,85,97,0,1,,0,0,0
2004,29,2,0,1,2,0,0,70,60,85,5,1,2,1,0,0
2004,53,4,1,1,2,0,70,85,50,85,5,1,0,2,0,0
2004,45,3,1,1,2,1,50,50,50,50,2,1,1,1,0,0
2004,40,3,0,2,1,,70,70,0,97,3,2,5,0,0,0
2004,51,4,0,1,2,1,85,85,0,85,0,2,5,1,0,0
2004,46,4,1,1,1,1,,,,,2,,1,0,0,0
2004,60,4,1,2,1,0,65,85,60,85,6,2,,0,1,0
2004,65,5,1,1,2,1,97,97,,97,0,1,,1,0,0
2004,75,5,0,1,2,0,50,70,40,85,6,2,3,1,0,0
2004,22,2,1,3,4,1,,,,,1,,,1,0,0
2004,49,4,0,1,1,1,,,,,0,,4,1,0,0
2004,29,2,1,5,4,,,,,,3,,5,,0,0
2004,29,2,1,2,1,0,40,60,40,40,6,1,,0,1,0
2004,43,3,0,1,1,1,50,60,50,60,1,1,4,1,0,0
2004,43,3,0,2,4,0,85,85,,97,6,1,3,0,1,0
2004,45,3,1,1,1,0,,,,,6,,1,1,0,0
2004,76,5,1,1,1,0,,85,15,50,6,2,,0,0,0
2004,39,3,1,2,1,0,85,85,70,97,5,2,4,0,1,0
2004,58,4,1,3,4,1,40,70,40,60,1,2,5,1,0,0
2004,49,4,1,4,1,1,,,,,0,,3,1,0,0
2004,51,4,1,1,1,1,40,60,60,60,2,1,5,0,0,0
2004,40,3,1,1,2,1,40,70,40,85,0,1,5,1,0,0
2004,41,3,1,1,1,0,,,,,5,,3,0,0,0
2004,44,3,0,1,1,1,30,85,0,60,1,,,,1,0
2004,43,3,0,1,1,,50,97,40,97,3,1,5,0,0,0
2004,62,5,0,1,2,1,60,60,85,70,1,2,4,1,1,0
2004,48,4,0,1,2,1,50,50,50,50,1,2,4,1,0,0
2004,65,5,1,1,1,0,60,85,15,97,6,2,,1,0,0
2004,23,2,1,5,4,0,97,97,97,97,5,1,1,1,0,0
2004,48,4,0,1,1,0,70,85,70,85,5,1,2,1,1,0
2004,52,4,1,2,1,1,,,,,2,,1,0,1,0
2004,63,5,1,2,1,0,40,70,0,60,5,1,,0,0,0
2004,69,5,0,1,1,1,85,85,50,70,1,1,4,0,0,0
2004,49,4,1,2,1,,85,97,0,97,3,2,,0,1,0
2004,58,4,1,1,2,1,60,97,50,85,1,3,,0,1,0
2004,19,2,0,3,4,0,30,50,40,70,4,2,6,2,0,0
2004,79,6,1,1,1,1,40,60,40,70,2,1,3,1,0,0
2004,28,2,0,1,1,0,40,50,50,30,5,1,2,2,0,0
2004,25,2,1,5,2,,50,50,50,50,,1,,2,1,0
2004,43,3,1,1,1,1,85,97,0,60,0,2,,0,0,0
2004,76,5,1,1,2,1,60,70,70,85,1,2,3,1,0,0
2004,44,3,1,1,1,0,50,50,50,50,6,2,3,0,0,0
2004,29,2,1,1,3,0,40,40,50,85,6,1,1,2,0,0
2004,65,5,0,3,4,,,,,,3,,,,0,0
2004,20,2,1,1,1,,50,70,30,70,3,1,,1,0,0
2004,41,3,0,1,2,0,60,70,60,60,4,2,4,2,0,0
2004,35,3,0,1,1,1,60,70,0,50,1,1,5,0,1,0
2004,37,3,0,2,1,0,97,97,50,97,6,1,,1,0,0
2004,38,3,1,1,1,0,60,70,60,85,5,1,4,1,1,0
2004,28,2,1,1,4,1,70,85,85,85,2,1,0,2,0,0
2004,56,4,0,2,1,0,50,60,50,70,5,1,,0,0,0
2004,38,3,1,4,1,,50,50,50,50,3,1,,1,1,0
2004,57,4,1,1,2,1,40,60,50,50,2,1,3,0,0,0
2004,57,4,1,1,1,0,97,97,97,97,6,1,1,2,1,0
2004,52,4,0,1,1,0,60,97,0,85,4,2,3,0,1,0
2004,72,5,0,1,4,1,40,50,60,85,1,3,5,1,1,0
2004,70,5,1,1,2,0,85,97,85,97,6,1,5,1,0,0
2004,58,4,0,1,1,0,50,85,60,97,4,2,3,0,0,0
2004,67,5,0,1,2,0,70,70,0,70,5,1,2,1,0,0
2004,77,5,1,1,1,1,60,60,30,70,0,1,4,2,0,0
2004,42,3,0,5,1,0,50,70,50,70,4,2,4,0,1,0
2004,46,4,1,1,1,0,60,70,40,97,6,1,1,1,0,0
2004,31,3,1,1,4,0,97,97,60,97,6,1,1,2,0,0
2004,55,4,0,2,1,0,40,35,15,15,5,1,,2,1,0
2004,28,2,0,1,1,0,85,85,50,97,4,3,4,1,1,0
2004,41,3,1,1,1,0,,,,,4,,,1,0,0
2004,18,2,1,2,1,0,70,70,50,70,5,1,3,1,0,0
2004,49,4,1,1,1,0,70,85,50,70,4,1,,0,0,0
2004,56,4,0,1,1,1,50,50,0,50,0,2,5,1,0,0
2004,51,4,0,1,2,0,60,70,40,70,6,2,5,0,0,0
2004,21,2,1,1,1,1,40,85,30,40,1,3,3,0,0,0
2004,56,4,1,1,2,1,60,85,30,97,1,2,5,1,0,0
2004,47,4,1,1,1,0,50,70,50,85,6,1,1,0,0,0
2004,61,4,0,1,1,0,70,70,70,85,4,2,4,0,1,0
2004,83,6,1,1,4,1,60,97,15,70,0,1,5,1,0,0
2004,36,3,1,2,1,0,50,50,50,97,5,1,3,1,1,0
2004,63,5,1,1,2,0,97,97,97,97,6,1,2,1,0,0
2004,66,5,0,1,2,,50,70,15,50,3,1,3,0,0,0
2004,56,4,1,2,1,0,85,97,85,97,5,1,3,0,1,0
2004,19,2,1,1,4,1,50,60,60,85,2,1,0,2,0,0
2004,34,3,0,5,2,0,85,85,85,85,6,1,3,0,1,0
2004,30,3,1,1,1,1,90,90,90,90,1,2,5,0,1,0
2004,55,4,0,2,1,1,50,50,60,97,2,2,4,0,1,0
2004,70,5,1,1,2,1,,,,,2,,,1,0,0
2004,48,4,1,2,1,1,75,85,50,97,2,1,2,0,1,0
2004,62,5,0,1,2,0,40,85,40,85,5,2,3,1,0,0
2004,67,5,0,2,1,0,97,80,10,97,5,2,1,0,1,0
2004,44,3,1,1,1,0,85,97,50,70,5,1,5,,0,0
2004,48,4,1,1,2,,,,,,3,,3,1,0,0
2004,26,2,0,4,2,1,40,60,50,50,0,2,,1,1,0
2004,20,2,1,1,1,1,30,50,40,40,2,1,3,1,0,0
2004,35,3,0,2,1,0,70,70,60,50,5,1,3,1,0,0
2004,63,5,0,1,3,0,60,60,60,70,5,1,4,2,0,0
2004,38,3,1,4,1,1,,,,,1,,2,1,1,0
2004,83,6,1,1,1,0,60,75,40,60,6,2,1,1,0,0
2004,56,4,1,1,2,0,70,70,70,70,4,2,3,1,0,0
2004,56,4,0,2,1,0,70,50,15,70,5,1,3,0,0,0
2004,57,4,1,1,4,0,70,85,30,97,6,1,5,2,1,0
2004,40,3,1,1,2,1,40,50,40,85,2,2,2,1,0,0
2004,64,5,1,1,1,1,70,97,40,97,0,1,,0,1,0
2004,57,4,1,1,2,1,50,50,40,50,2,2,2,2,0,0
2004,31,3,1,1,3,0,85,97,60,97,5,1,3,1,0,0
2004,34,3,0,1,4,1,30,40,40,50,1,2,4,2,0,0
2004,38,3,1,1,4,1,40,97,70,70,2,1,3,1,0,0
2004,27,2,1,1,1,1,50,50,40,30,2,1,3,0,0,0
2004,64,5,0,1,1,0,,,,,6,,,0,0,0
2004,56,4,1,1,1,0,60,85,15,97,6,1,3,2,0,0
2004,48,4,0,2,4,,70,85,60,70,3,1,3,1,0,0
2004,57,4,1,1,2,1,60,70,,70,0,2,5,1,0,0
2004,25,2,1,1,1,0,60,97,30,60,5,1,2,0,0,0
2004,62,5,1,1,2,,97,97,50,85,,1,,0,0,0
2004,35,3,0,1,3,1,,,,,1,,3,2,0,0
2004,63,5,0,4,1,0,40,85,15,85,5,2,4,1,1,0
2004,50,4,0,1,,1,,50,,70,2,1,1,2,0,0
2004,33,3,1,3,1,0,40,70,40,70,5,1,2,1,0,0
2004,52,4,0,2,2,0,40,85,40,70,6,2,2,2,0,0
2004,84,6,1,1,1,1,40,80,0,75,1,1,5,0,1,0
2004,38,3,1,2,1,1,,,,,2,,3,0,1,0
2004,82,6,1,1,2,0,70,85,50,70,5,2,,0,0,0
2004,44,3,1,1,1,1,,,,,0,,5,0,1,0
2004,22,2,0,1,1,,60,60,40,85,3,2,,1,1,0
2004,70,5,0,1,1,0,60,85,30,85,4,2,4,0,0,0
2004,57,4,0,4,2,0,60,85,50,70,5,1,3,1,0,0
2004,47,4,0,3,1,1,85,97,30,97,0,2,5,0,1,0
2004,56,4,0,1,1,0,,,,,4,,,1,0,0
2004,74,5,1,1,1,1,75,80,60,90,1,2,3,0,1,0
2004,53,4,1,1,1,0,,,,,5,,3,0,1,0
2004,57,4,0,1,4,1,60,85,75,85,1,2,4,2,0,0
2004,27,2,0,1,1,1,30,70,30,85,2,2,3,1,1,0
2004,21,2,0,1,2,1,97,97,97,97,2,1,0,1,0,0
2004,45,3,1,4,1,0,50,97,50,85,6,2,,0,0,0
2004,68,5,1,1,1,1,60,70,40,85,2,1,3,0,0,0
2004,22,2,0,1,1,1,50,50,30,85,2,0,2,1,0,0
2004,61,4,0,1,1,1,40,60,40,,0,1,5,0,1,0
2004,18,2,1,5,4,0,50,97,60,70,5,2,1,1,0,0
2004,30,3,1,1,1,1,40,70,15,70,1,2,5,0,1,0
2004,64,5,0,1,1,0,60,85,15,85,4,2,3,1,0,0
2004,31,3,0,5,4,0,40,70,50,70,4,2,1,2,1,0
2004,23,2,1,1,2,,50,50,40,50,3,1,,1,0,0
2004,74,5,1,1,1,1,60,70,40,70,0,2,5,0,0,0
2004,54,4,1,1,3,0,30,60,40,85,6,2,1,2,0,0
2004,21,2,1,2,1,0,50,97,50,70,6,1,0,2,0,0
2004,69,5,1,1,1,0,50,50,40,60,6,1,,0,1,0
2004,38,3,1,1,4,0,70,85,60,85,6,1,2,2,0,0
2004,33,3,1,1,4,,60,97,60,97,,1,,2,0,0
2004,27,2,1,1,1,0,85,85,85,85,6,1,1,2,1,0
2004,48,4,0,1,1,1,40,50,30,60,0,1,5,1,1,0
2004,58,4,1,1,2,,50,70,15,40,3,1,3,1,0,0
2004,62,5,1,1,1,,50,70,50,85,3,2,,0,1,0
2004,64,5,1,1,2,0,85,85,85,97,5,1,,1,0,0
2004,41,3,1,3,2,1,,,,,2,,4,1,0,0
2004,41,3,0,1,2,1,60,85,70,85,0,1,4,1,1,0
2004,23,2,0,1,4,1,,,,,2,,,1,0,0
2004,48,4,1,1,2,0,,,,,6,,1,0,0,0
2004,31,3,1,2,1,1,60,85,50,85,2,1,1,0,1,0
2004,46,4,0,2,1,0,60,85,60,97,6,1,,1,1,0
2004,84,6,0,1,1,1,70,30,70,85,0,1,3,1,1,0
2004,21,2,1,1,4,0,,,,,4,,2,0,0,0
2004,45,3,1,1,2,1,60,85,50,85,2,2,3,1,0,0
2004,21,2,1,1,1,1,30,50,15,90,1,3,4,1,0,0
2004,78,6,1,1,1,,,,,,,,6,0,1,0
2004,41,3,0,1,3,0,50,50,50,60,6,1,1,1,0,0
2004,33,3,0,5,4,,50,50,0,30,3,2,3,1,0,0
2004,21,2,0,1,4,,50,50,40,50,,1,3,1,0,0
2004,37,3,0,1,1,1,70,70,60,60,2,1,0,0,0,0
2004,44,3,0,1,1,1,40,60,0,60,0,1,5,1,0,0
2004,47,4,1,1,1,1,40,60,30,80,0,1,5,0,0,0
2004,23,2,0,2,1,0,60,70,30,70,4,1,,0,1,0
2004,36,3,1,1,3,0,,,,,5,,3,1,0,0
2004,39,3,1,2,1,0,97,97,0,97,6,1,,0,0,0
2004,61,4,1,1,1,1,,70,50,70,0,2,3,1,1,0
2004,25,2,0,1,4,0,50,85,60,70,4,1,3,2,1,0
2004,27,2,0,1,1,1,55,97,95,97,1,2,5,0,0,0
2004,27,2,0,1,1,,60,85,50,50,3,1,3,2,0,0
2004,57,4,0,3,4,1,68,75,40,90,1,1,3,,0,0
2004,26,2,0,2,1,1,,,,,2,,3,2,1,0
2004,46,4,1,2,1,0,50,85,50,85,5,2,,1,0,0
2004,40,3,0,1,1,,0,97,0,70,3,3,5,0,0,0
2004,31,3,1,1,2,1,70,85,60,85,0,2,4,1,0,0
2004,42,3,0,1,4,0,,,,,5,,3,1,0,0
2004,42,3,0,1,1,1,50,97,50,50,2,1,0,2,1,0
2004,71,5,0,1,4,1,30,40,0,50,1,2,5,2,0,0
